2025-08-05 09:49:43,456 | INFO | Will watch for changes in these directories: ['C:\\Users\\james\\AISD\\ACADES\\AIFarmer-pureAI\\innerAI']
2025-08-05 13:23:13,578 | INFO | 1 change detected
2025-08-05 13:23:13,942 | INFO | 1 change detected
2025-08-05 13:23:14,352 | INFO | 1 change detected
2025-08-05 13:23:14,754 | INFO | 1 change detected
2025-08-05 13:23:15,163 | INFO | 1 change detected
2025-08-05 13:23:15,572 | INFO | 1 change detected
2025-08-05 13:23:15,938 | INFO | 1 change detected
2025-08-05 13:23:16,339 | INFO | 1 change detected
2025-08-05 13:23:16,744 | INFO | 1 change detected
2025-08-05 13:23:17,199 | INFO | 1 change detected
2025-08-05 13:23:17,604 | INFO | 1 change detected
2025-08-05 13:23:18,017 | INFO | 1 change detected
2025-08-05 13:23:18,475 | INFO | 1 change detected
2025-08-05 13:23:18,830 | INFO | 1 change detected
2025-08-05 13:23:19,243 | INFO | 1 change detected
2025-08-05 13:23:19,667 | INFO | 1 change detected
2025-08-05 13:23:20,092 | INFO | 1 change detected
2025-08-05 13:23:20,456 | INFO | 1 change detected
2025-08-05 13:23:20,870 | INFO | 1 change detected
2025-08-05 13:23:21,289 | INFO | 1 change detected
2025-08-05 13:23:21,702 | INFO | 1 change detected
2025-08-05 13:23:22,107 | INFO | 1 change detected
2025-08-05 13:23:22,522 | INFO | 1 change detected
2025-08-05 13:23:22,881 | INFO | 1 change detected
2025-08-05 13:23:23,291 | INFO | 1 change detected
2025-08-05 13:23:23,703 | INFO | 1 change detected
2025-08-05 13:23:24,158 | INFO | 1 change detected
2025-08-05 13:23:24,521 | INFO | 1 change detected
2025-08-05 13:23:24,943 | INFO | 1 change detected
2025-08-05 13:23:25,352 | INFO | 1 change detected
2025-08-05 13:23:25,757 | INFO | 1 change detected
2025-08-05 13:23:26,181 | INFO | 1 change detected
2025-08-05 13:23:26,588 | INFO | 1 change detected
2025-08-05 13:23:26,998 | INFO | 1 change detected
2025-08-05 13:23:27,405 | INFO | 1 change detected
2025-08-05 13:23:27,821 | INFO | 1 change detected
2025-08-05 13:23:28,224 | INFO | 1 change detected
2025-08-05 13:23:28,628 | INFO | 1 change detected
2025-08-05 13:23:29,028 | INFO | 1 change detected
2025-08-05 13:23:29,430 | INFO | 1 change detected
2025-08-05 13:23:29,837 | INFO | 1 change detected
2025-08-05 13:23:30,252 | INFO | 1 change detected
2025-08-05 13:23:30,655 | INFO | 1 change detected
2025-08-05 13:23:31,071 | INFO | 1 change detected
2025-08-05 13:23:31,482 | INFO | 1 change detected
2025-08-05 13:23:31,893 | INFO | 1 change detected
2025-08-05 13:23:32,258 | INFO | 1 change detected
2025-08-05 13:23:32,670 | INFO | 1 change detected
2025-08-05 13:23:33,072 | INFO | 1 change detected
2025-08-05 13:23:33,476 | INFO | 1 change detected
2025-08-05 13:23:33,896 | INFO | 1 change detected
2025-08-05 13:23:34,301 | INFO | 1 change detected
2025-08-05 13:23:34,714 | INFO | 1 change detected
2025-08-05 13:23:35,134 | INFO | 1 change detected
2025-08-05 13:23:35,546 | INFO | 1 change detected
2025-08-05 13:23:35,905 | INFO | 1 change detected
2025-08-05 13:23:36,316 | INFO | 1 change detected
2025-08-05 13:23:36,777 | INFO | 1 change detected
2025-08-05 13:23:37,184 | INFO | 1 change detected
2025-08-05 13:23:37,585 | INFO | 1 change detected
2025-08-05 13:23:38,000 | INFO | 1 change detected
2025-08-05 13:23:38,414 | INFO | 1 change detected
2025-08-05 13:23:38,771 | INFO | 1 change detected
2025-08-05 13:23:39,191 | INFO | 1 change detected
2025-08-05 13:23:39,655 | INFO | 1 change detected
2025-08-05 13:23:40,016 | INFO | 1 change detected
2025-08-05 13:23:40,430 | INFO | 1 change detected
2025-08-05 13:23:40,841 | INFO | 1 change detected
2025-08-05 13:23:41,244 | INFO | 1 change detected
2025-08-05 13:23:41,664 | INFO | 1 change detected
2025-08-05 13:23:42,067 | INFO | 1 change detected
2025-08-05 13:23:42,480 | INFO | 1 change detected
2025-08-05 13:23:42,884 | INFO | 1 change detected
2025-08-05 13:23:43,295 | INFO | 1 change detected
2025-08-05 13:23:43,667 | INFO | 1 change detected
2025-08-05 13:23:44,094 | INFO | 1 change detected
2025-08-05 13:23:44,510 | INFO | 1 change detected
2025-08-05 13:23:44,921 | INFO | 1 change detected
2025-08-05 13:23:45,338 | INFO | 1 change detected
2025-08-05 13:23:45,754 | INFO | 1 change detected
2025-08-05 13:23:46,161 | INFO | 1 change detected
2025-08-05 13:23:46,572 | INFO | 1 change detected
2025-08-05 13:23:46,976 | INFO | 1 change detected
2025-08-05 13:23:47,386 | INFO | 1 change detected
2025-08-05 13:23:47,793 | INFO | 1 change detected
2025-08-05 13:23:48,200 | INFO | 1 change detected
2025-08-05 13:23:48,615 | INFO | 1 change detected
2025-08-05 13:23:49,019 | INFO | 1 change detected
2025-08-05 13:23:49,433 | INFO | 1 change detected
2025-08-05 13:23:49,848 | INFO | 1 change detected
2025-08-05 13:23:50,265 | INFO | 1 change detected
2025-08-05 13:23:50,641 | INFO | 1 change detected
2025-08-05 13:23:51,049 | INFO | 1 change detected
2025-08-05 13:23:51,452 | INFO | 1 change detected
2025-08-05 13:23:51,867 | INFO | 1 change detected
2025-08-05 13:23:52,285 | INFO | 1 change detected
2025-08-05 13:23:52,693 | INFO | 1 change detected
2025-08-05 13:23:53,146 | INFO | 1 change detected
2025-08-05 13:23:53,555 | INFO | 1 change detected
2025-08-05 13:23:53,914 | INFO | 1 change detected
2025-08-05 13:23:54,325 | INFO | 1 change detected
2025-08-05 13:23:54,731 | INFO | 1 change detected
2025-08-05 13:23:55,141 | INFO | 1 change detected
2025-08-05 13:23:55,546 | INFO | 1 change detected
2025-08-05 13:23:55,965 | INFO | 1 change detected
2025-08-05 13:23:56,379 | INFO | 1 change detected
2025-08-05 13:23:56,789 | INFO | 1 change detected
2025-08-05 13:23:57,200 | INFO | 1 change detected
2025-08-05 13:23:57,613 | INFO | 1 change detected
2025-08-05 13:23:58,029 | INFO | 1 change detected
2025-08-05 13:23:58,434 | INFO | 1 change detected
2025-08-05 13:23:58,852 | INFO | 1 change detected
2025-08-05 13:23:59,268 | INFO | 1 change detected
2025-08-05 13:23:59,680 | INFO | 1 change detected
2025-08-05 13:24:00,096 | INFO | 1 change detected
2025-08-05 13:24:00,503 | INFO | 1 change detected
2025-08-05 13:24:00,906 | INFO | 1 change detected
2025-08-05 13:24:01,322 | INFO | 1 change detected
2025-08-05 13:24:01,724 | INFO | 1 change detected
2025-08-05 13:24:02,134 | INFO | 1 change detected
2025-08-05 13:24:02,540 | INFO | 1 change detected
2025-08-05 13:24:02,954 | INFO | 1 change detected
2025-08-05 13:24:03,365 | INFO | 1 change detected
2025-08-05 13:24:03,780 | INFO | 1 change detected
2025-08-05 13:24:04,187 | INFO | 1 change detected
2025-08-05 13:24:04,540 | INFO | 1 change detected
2025-08-05 13:24:04,946 | INFO | 1 change detected
2025-08-05 13:24:05,351 | INFO | 1 change detected
2025-08-05 13:24:05,775 | INFO | 1 change detected
2025-08-05 13:24:06,193 | INFO | 1 change detected
2025-08-05 13:24:06,609 | INFO | 1 change detected
2025-08-05 13:24:07,020 | INFO | 1 change detected
2025-08-05 13:24:07,394 | INFO | 1 change detected
2025-08-05 13:24:07,800 | INFO | 1 change detected
2025-08-05 13:24:08,256 | INFO | 1 change detected
2025-08-05 13:24:08,675 | INFO | 1 change detected
2025-08-05 13:24:09,041 | INFO | 1 change detected
2025-08-05 13:24:09,459 | INFO | 1 change detected
2025-08-05 13:24:09,878 | INFO | 1 change detected
2025-08-05 13:24:10,281 | INFO | 1 change detected
2025-08-05 13:24:10,737 | INFO | 1 change detected
2025-08-05 13:24:11,150 | INFO | 1 change detected
2025-08-05 13:24:11,561 | INFO | 1 change detected
2025-08-05 13:24:11,966 | INFO | 1 change detected
2025-08-05 13:24:12,382 | INFO | 1 change detected
2025-08-05 13:24:12,797 | INFO | 1 change detected
2025-08-05 13:24:13,212 | INFO | 1 change detected
2025-08-05 13:24:13,616 | INFO | 1 change detected
2025-08-05 13:24:14,039 | INFO | 1 change detected
2025-08-05 13:24:14,456 | INFO | 1 change detected
2025-08-05 13:24:14,868 | INFO | 1 change detected
2025-08-05 13:24:15,239 | INFO | 1 change detected
2025-08-05 13:24:15,648 | INFO | 1 change detected
2025-08-05 13:24:16,056 | INFO | 1 change detected
2025-08-05 13:24:16,474 | INFO | 1 change detected
2025-08-05 13:24:16,891 | INFO | 1 change detected
2025-08-05 13:24:17,308 | INFO | 1 change detected
2025-08-05 13:24:17,714 | INFO | 1 change detected
2025-08-05 13:24:18,118 | INFO | 1 change detected
2025-08-05 13:24:18,532 | INFO | 1 change detected
2025-08-05 13:24:18,945 | INFO | 1 change detected
2025-08-05 13:24:19,368 | INFO | 1 change detected
2025-08-05 13:24:19,779 | INFO | 1 change detected
2025-08-05 13:24:20,149 | INFO | 1 change detected
2025-08-05 13:24:20,558 | INFO | 1 change detected
2025-08-05 13:24:20,964 | INFO | 1 change detected
2025-08-05 13:24:21,379 | INFO | 1 change detected
2025-08-05 13:24:21,790 | INFO | 1 change detected
2025-08-05 13:24:22,213 | INFO | 1 change detected
2025-08-05 13:24:22,627 | INFO | 1 change detected
2025-08-05 13:24:23,030 | INFO | 1 change detected
2025-08-05 13:24:23,456 | INFO | 1 change detected
2025-08-05 13:24:23,814 | INFO | 1 change detected
2025-08-05 13:24:24,223 | INFO | 1 change detected
2025-08-05 13:24:24,632 | INFO | 1 change detected
2025-08-05 13:24:25,034 | INFO | 1 change detected
2025-08-05 13:24:25,441 | INFO | 1 change detected
2025-08-05 13:24:25,845 | INFO | 1 change detected
2025-08-05 13:24:26,267 | INFO | 1 change detected
2025-08-05 13:24:26,681 | INFO | 1 change detected
2025-08-05 13:24:27,046 | INFO | 1 change detected
2025-08-05 13:24:27,460 | INFO | 1 change detected
2025-08-05 13:24:27,866 | INFO | 1 change detected
2025-08-05 13:24:28,277 | INFO | 1 change detected
2025-08-05 13:24:28,682 | INFO | 1 change detected
2025-08-05 13:24:29,092 | INFO | 1 change detected
2025-08-05 13:24:29,503 | INFO | 1 change detected
2025-08-05 13:24:29,918 | INFO | 1 change detected
2025-08-05 13:24:30,335 | INFO | 1 change detected
2025-08-05 13:24:30,699 | INFO | 1 change detected
2025-08-05 13:24:31,156 | INFO | 1 change detected
2025-08-05 13:24:31,571 | INFO | 1 change detected
2025-08-05 13:24:31,935 | INFO | 1 change detected
2025-08-05 13:24:32,340 | INFO | 1 change detected
2025-08-05 13:24:32,756 | INFO | 1 change detected
2025-08-05 13:24:33,165 | INFO | 1 change detected
2025-08-05 13:24:33,575 | INFO | 1 change detected
2025-08-05 13:24:33,988 | INFO | 1 change detected
2025-08-05 13:24:34,391 | INFO | 1 change detected
2025-08-05 13:24:34,813 | INFO | 1 change detected
2025-08-05 13:24:35,228 | INFO | 1 change detected
2025-08-05 13:24:35,636 | INFO | 1 change detected
2025-08-05 13:24:35,995 | INFO | 1 change detected
2025-08-05 13:24:36,449 | INFO | 1 change detected
2025-08-05 13:24:36,853 | INFO | 1 change detected
2025-08-05 13:24:37,214 | INFO | 1 change detected
2025-08-05 13:24:37,672 | INFO | 1 change detected
2025-08-05 13:24:38,047 | INFO | 1 change detected
2025-08-05 13:24:38,459 | INFO | 1 change detected
2025-08-05 13:24:38,827 | INFO | 1 change detected
2025-08-05 13:24:39,238 | INFO | 1 change detected
2025-08-05 13:24:39,652 | INFO | 1 change detected
2025-08-05 13:24:40,070 | INFO | 1 change detected
2025-08-05 13:24:40,475 | INFO | 1 change detected
2025-08-05 13:24:40,889 | INFO | 1 change detected
2025-08-05 13:24:41,306 | INFO | 1 change detected
2025-08-05 13:24:41,715 | INFO | 1 change detected
2025-08-05 13:24:42,125 | INFO | 1 change detected
2025-08-05 13:24:42,495 | INFO | 1 change detected
2025-08-05 13:24:42,948 | INFO | 1 change detected
2025-08-05 13:24:43,301 | INFO | 1 change detected
2025-08-05 13:24:43,714 | INFO | 1 change detected
2025-08-05 13:24:44,119 | INFO | 1 change detected
2025-08-05 13:24:44,528 | INFO | 1 change detected
2025-08-05 13:24:44,936 | INFO | 1 change detected
2025-08-05 13:24:45,353 | INFO | 1 change detected
2025-08-05 13:24:45,760 | INFO | 1 change detected
2025-08-05 13:24:46,171 | INFO | 1 change detected
2025-08-05 13:24:46,587 | INFO | 1 change detected
2025-08-05 13:24:47,004 | INFO | 1 change detected
2025-08-05 13:24:47,408 | INFO | 1 change detected
2025-08-05 13:24:47,814 | INFO | 1 change detected
2025-08-05 13:24:48,219 | INFO | 1 change detected
2025-08-05 13:24:48,626 | INFO | 1 change detected
2025-08-05 13:24:49,030 | INFO | 1 change detected
2025-08-05 13:24:49,446 | INFO | 1 change detected
2025-08-05 13:24:49,820 | INFO | 1 change detected
2025-08-05 13:24:50,228 | INFO | 1 change detected
2025-08-05 13:24:50,642 | INFO | 1 change detected
2025-08-05 13:24:51,045 | INFO | 1 change detected
2025-08-05 13:24:51,458 | INFO | 1 change detected
2025-08-05 13:24:51,867 | INFO | 1 change detected
2025-08-05 13:24:52,284 | INFO | 1 change detected
2025-08-05 13:24:52,695 | INFO | 1 change detected
2025-08-05 13:24:53,105 | INFO | 1 change detected
2025-08-05 13:24:53,508 | INFO | 1 change detected
2025-08-05 13:24:53,915 | INFO | 1 change detected
2025-08-05 13:24:54,336 | INFO | 1 change detected
2025-08-05 13:24:54,697 | INFO | 1 change detected
2025-08-05 13:24:55,098 | INFO | 1 change detected
2025-08-05 13:24:55,556 | INFO | 1 change detected
2025-08-05 13:24:55,910 | INFO | 1 change detected
2025-08-05 13:24:56,321 | INFO | 1 change detected
2025-08-05 13:24:56,774 | INFO | 1 change detected
2025-08-05 13:24:57,176 | INFO | 1 change detected
2025-08-05 13:24:57,587 | INFO | 1 change detected
2025-08-05 13:24:58,002 | INFO | 1 change detected
2025-08-05 13:24:58,361 | INFO | 1 change detected
2025-08-05 13:24:58,816 | INFO | 1 change detected
2025-08-05 13:24:59,230 | INFO | 1 change detected
2025-08-05 13:24:59,632 | INFO | 1 change detected
2025-08-05 13:25:00,044 | INFO | 1 change detected
2025-08-05 13:25:00,447 | INFO | 1 change detected
2025-08-05 13:25:00,852 | INFO | 1 change detected
2025-08-05 13:25:01,258 | INFO | 1 change detected
2025-08-05 13:25:01,674 | INFO | 1 change detected
2025-08-05 13:25:02,089 | INFO | 1 change detected
2025-08-05 13:25:02,456 | INFO | 1 change detected
2025-08-05 13:25:02,870 | INFO | 1 change detected
2025-08-05 13:25:03,274 | INFO | 1 change detected
2025-08-05 13:25:03,688 | INFO | 1 change detected
2025-08-05 13:25:04,053 | INFO | 1 change detected
2025-08-05 13:25:04,475 | INFO | 1 change detected
2025-08-05 13:25:04,847 | INFO | 1 change detected
2025-08-05 13:25:05,314 | INFO | 1 change detected
2025-08-05 13:25:05,717 | INFO | 1 change detected
2025-08-05 13:25:06,123 | INFO | 1 change detected
2025-08-05 13:25:06,494 | INFO | 1 change detected
2025-08-05 13:25:06,899 | INFO | 1 change detected
2025-08-05 13:25:07,319 | INFO | 1 change detected
2025-08-05 13:25:07,721 | INFO | 1 change detected
2025-08-05 13:25:08,122 | INFO | 1 change detected
2025-08-05 13:25:08,535 | INFO | 1 change detected
2025-08-05 13:25:08,938 | INFO | 1 change detected
2025-08-05 13:25:09,342 | INFO | 1 change detected
2025-08-05 13:25:09,767 | INFO | 1 change detected
2025-08-05 13:25:10,171 | INFO | 1 change detected
2025-08-05 13:25:10,537 | INFO | 1 change detected
2025-08-05 13:25:10,952 | INFO | 1 change detected
2025-08-05 13:25:11,369 | INFO | 1 change detected
2025-08-05 13:25:11,772 | INFO | 1 change detected
2025-08-05 13:25:12,188 | INFO | 1 change detected
2025-08-05 13:25:12,594 | INFO | 1 change detected
2025-08-05 13:25:13,007 | INFO | 1 change detected
2025-08-05 13:25:13,417 | INFO | 1 change detected
2025-08-05 13:25:13,829 | INFO | 1 change detected
2025-08-05 13:25:14,234 | INFO | 1 change detected
2025-08-05 13:25:14,637 | INFO | 1 change detected
2025-08-05 13:25:15,042 | INFO | 1 change detected
2025-08-05 13:25:15,452 | INFO | 1 change detected
2025-08-05 13:25:15,860 | INFO | 1 change detected
2025-08-05 13:25:16,270 | INFO | 1 change detected
2025-08-05 13:25:16,681 | INFO | 1 change detected
2025-08-05 13:25:17,088 | INFO | 1 change detected
2025-08-05 13:25:17,552 | INFO | 1 change detected
2025-08-05 13:25:17,967 | INFO | 1 change detected
2025-08-05 13:25:18,375 | INFO | 1 change detected
2025-08-05 13:25:18,740 | INFO | 1 change detected
2025-08-05 13:25:19,200 | INFO | 1 change detected
2025-08-05 13:25:19,565 | INFO | 1 change detected
2025-08-05 13:25:19,976 | INFO | 1 change detected
2025-08-05 13:25:20,393 | INFO | 1 change detected
2025-08-05 13:25:20,799 | INFO | 1 change detected
2025-08-05 13:25:21,212 | INFO | 1 change detected
2025-08-05 13:25:21,625 | INFO | 1 change detected
2025-08-05 13:25:22,029 | INFO | 1 change detected
2025-08-05 13:25:22,482 | INFO | 1 change detected
2025-08-05 13:25:22,837 | INFO | 1 change detected
2025-08-05 13:25:23,258 | INFO | 1 change detected
2025-08-05 13:25:23,664 | INFO | 1 change detected
2025-08-05 13:25:24,068 | INFO | 1 change detected
2025-08-05 13:25:24,476 | INFO | 1 change detected
2025-08-05 13:25:24,899 | INFO | 1 change detected
2025-08-05 13:25:25,259 | INFO | 1 change detected
2025-08-05 13:25:25,666 | INFO | 1 change detected
2025-08-05 13:25:26,075 | INFO | 1 change detected
2025-08-05 13:25:26,487 | INFO | 1 change detected
2025-08-05 13:25:26,889 | INFO | 1 change detected
2025-08-05 13:25:27,291 | INFO | 1 change detected
2025-08-05 13:25:27,696 | INFO | 1 change detected
2025-08-05 13:25:28,098 | INFO | 1 change detected
2025-08-05 13:25:28,509 | INFO | 1 change detected
2025-08-05 13:25:28,915 | INFO | 1 change detected
2025-08-05 13:25:29,278 | INFO | 1 change detected
2025-08-05 13:25:29,681 | INFO | 1 change detected
2025-08-05 13:25:30,089 | INFO | 1 change detected
2025-08-05 13:25:30,501 | INFO | 1 change detected
2025-08-05 13:25:30,909 | INFO | 1 change detected
2025-08-05 13:25:31,276 | INFO | 1 change detected
2025-08-05 13:25:31,686 | INFO | 1 change detected
2025-08-05 13:25:32,144 | INFO | 1 change detected
2025-08-05 13:25:32,496 | INFO | 1 change detected
2025-08-05 13:25:32,924 | INFO | 1 change detected
2025-08-05 13:25:33,337 | INFO | 1 change detected
2025-08-05 13:25:33,744 | INFO | 1 change detected
2025-08-05 13:25:34,156 | INFO | 1 change detected
2025-08-05 13:25:34,576 | INFO | 1 change detected
2025-08-05 13:25:34,977 | INFO | 1 change detected
2025-08-05 13:25:35,385 | INFO | 1 change detected
2025-08-05 13:25:35,789 | INFO | 1 change detected
2025-08-05 13:25:36,191 | INFO | 1 change detected
